beginrecord,icode,title,citation,contact,dwca,email,eml,emlrights,gbifdatasetid,gbifpublisherid,iptlicense,migrator,networks,orgcountry,orgname,orgstateprovince,pubdate,source_url,url,id,associatedmedia,associatedoccurrences,associatedorganisms,associatedreferences,associatedsequences,associatedtaxa,bed,behavior,catalognumber,continent,coordinateprecision,coordinateuncertaintyinmeters,country,countrycode,county,dateidentified,day,decimallatitude,decimallongitude,disposition,earliestageorloweststage,earliesteonorlowesteonothem,earliestepochorlowestseries,earliesteraorlowesterathem,earliestperiodorlowestsystem,enddayofyear,establishmentmeans,eventdate,eventid,eventremarks,eventtime,fieldnotes,fieldnumber,footprintspatialfit,footprintsrs,footprintwkt,formation,geodeticdatum,geologicalcontextid,georeferencedby,georeferenceddate,georeferenceprotocol,georeferenceremarks,georeferencesources,georeferenceverificationstatus,group,habitat,highergeography,highergeographyid,highestbiostratigraphiczone,identificationid,identificationqualifier,identificationreferences,identificationremarks,identificationverificationstatus,identifiedby,individualcount,island,islandgroup,latestageorhigheststage,latesteonorhighesteonothem,latestepochorhighestseries,latesteraorhighesterathem,latestperiodorhighestsystem,lifestage,lithostratigraphicterms,locality,locationaccordingto,locationid,locationremarks,lowestbiostratigraphiczone,materialsampleid,maximumdepthinmeters,maximumdistanceabovesurfaceinmeters,maximumelevationinmeters,member,minimumdepthinmeters,minimumdistanceabovesurfaceinmeters,minimumelevationinmeters,month,municipality,occurrenceid,occurrenceremarks,occurrencestatus,organismid,organismname,organismremarks,organismscope,othercatalognumbers,pointradiusspatialfit,preparations,previousidentifications,recordedby,recordnumber,reproductivecondition,samplingeffort,samplingprotocol,sex,startdayofyear,stateprovince,typestatus,verbatimcoordinates,verbatimcoordinatesystem,verbatimdepth,verbatimelevation,verbatimeventdate,verbatimlatitude,verbatimlocality,verbatimlongitude,verbatimsrs,waterbody,year,type,modified,language,license,rightsholder,accessrights,bibliographiccitation,dc_references,institutionid,collectionid,datasetid,institutioncode,collectioncode,datasetname,ownerinstitutioncode,basisofrecord,informationwithheld,datageneralizations,dynamicproperties,taxonid,scientificnameid,acceptednameusageid,parentnameusageid,originalnameusageid,nameaccordingtoid,namepublishedinid,taxonconceptid,scientificname,acceptednameusage,parentnameusage,originalnameusage,nameaccordingto,namepublishedin,namepublishedinyear,higherclassification,kingdom,phylum,class,order,family,genus,subgenus,specificepithet,infraspecificepithet,taxonrank,verbatimtaxonrank,scientificnameauthorship,vernacularname,nomenclaturalcode,taxonomicstatus,nomenclaturalstatus,taxonremarks
begin,UCMP,UCMP Vertebrate Collection,University of California Museum of Paleontology,Patricia Holroyd,http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo,pholroyd@berkeley.edu,http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo,"UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.",58d0f326-2e85-4d0a-a744-571461220f00,c762645a-4638-40f5-b129-5024f8d66b51,,2014-04-14,"MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo",United States,University of California Museum of Paleontology,California,Tue Apr 29 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo,http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo,urn:catalog:UCMP:V:123452,,,,,,,,,123452,North America,,,United States,US,Niobrara,1964,,,,,,,Late Cretaceous,Mesozoic,Cretaceous,,native,1956,,,,,,,,,,,,,,,,,verified by curator,,,North America;United States;Wyoming;Niobrara County;;;;,,,,,,,,"Estes,R.",,,,,,Late Cretaceous,Mesozoic,Cretaceous,,,Lull 2,,urn:location:UCMP:V:V5620,,,,,,,,,,,,,,,present,,,,,,,ATLANTES,,U.C.PARTY,,,,,,,Wyoming,,,,,,,,North America; United States; Wyoming; Niobrara County; ; ; Lull 2,,,,1956,PhysicalObject,2014-04-28,en,,,,,,,,,UCMP,V,,,FossilSpecimen,,,,,,,,,,,,Scapherpeton tectum,,,,,,,;Amphibia;;Urodela;;;Scapherpetontidae;Scapherpeton;,Animalia,,Amphibia,Urodela,Scapherpetontidae,Scapherpeton,,tectum,,species,,,,ICZN,,,
begin,UCMP,UCMP Vertebrate Collection,University of California Museum of Paleontology,Patricia Holroyd,http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo,pholroyd@berkeley.edu,http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo,"UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.",58d0f326-2e85-4d0a-a744-571461220f00,c762645a-4638-40f5-b129-5024f8d66b51,,2014-04-14,"MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo",United States,University of California Museum of Paleontology,California,Tue Apr 29 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo,http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo,urn:catalog:UCMP:V:123458,,,,,,,,,123458,North America,,,United States,US,Niobrara,1964,,,,,,,Late Cretaceous,Mesozoic,Cretaceous,,native,1957,,,,,,,,,,,,,,,,,verified by curator,,,North America;United States;Wyoming;Niobrara County;;;;,,,,,,,,"Estes,R.",,,,,,Late Cretaceous,Mesozoic,Cretaceous,,,Bushy Tailed Blowout,,urn:location:UCMP:V:V5711,,,,,,,,,,,,,,,present,,,,,,,LIMB FRAGS,,U.C.PARTY,,,,,,,Wyoming,,,,,,,,North America; United States; Wyoming; Niobrara County; ; ; Bushy Tailed Blowout,,,,1957,PhysicalObject,2014-04-28,en,,,,,,,,,UCMP,V,,,FossilSpecimen,,,,,,,,,,,,Scapherpeton tectum,,,,,,,;Amphibia;;Urodela;;;Scapherpetontidae;Scapherpeton;,Animalia,,Amphibia,Urodela,Scapherpetontidae,Scapherpeton,,tectum,,species,,,,ICZN,,,
begin,UCMP,UCMP Vertebrate Collection,University of California Museum of Paleontology,Patricia Holroyd,http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo,pholroyd@berkeley.edu,http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo,"UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.",58d0f326-2e85-4d0a-a744-571461220f00,c762645a-4638-40f5-b129-5024f8d66b51,,2014-04-14,"MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo",United States,University of California Museum of Paleontology,California,Tue Apr 29 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo,http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo,urn:catalog:UCMP:V:123488,,,,"Bryant, L.J. 1989. UCPGS 134, p31",,,,,123488,North America,,,United States,US,Garfield,,,,,,,,Late Cretaceous,Mesozoic,Cretaceous,,native,1975,,,,,,,,,,,,,,,,,verified by curator,,,North America;United States;Montana;Garfield County;;;;,,,,,,,,,10,,,,,Late Cretaceous,Mesozoic,Cretaceous,,,Flat Creek 5,,urn:location:UCMP:V:V73087,,,,,,,,,,,,,,,present,,,,,,,dentary,,U.C.PARTY,,,,,,,Montana,PUBL,,,,,,,North America; United States; Montana; Garfield County; ; ; Flat Creek 5,,,,1975,PhysicalObject,2014-04-28,en,,,,,,,,,UCMP,V,,,FossilSpecimen,,,,,,,,,,,,Opisthotriton kayi,,,,,,,;Amphibia;;Urodela;;;Batrachosauroididae;Opisthotriton;,Animalia,,Amphibia,Urodela,Batrachosauroididae,Opisthotriton,,kayi,,species,,,,ICZN,,,
begin,UCMP,UCMP Vertebrate Collection,University of California Museum of Paleontology,Patricia Holroyd,http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo,pholroyd@berkeley.edu,http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo,"UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.",58d0f326-2e85-4d0a-a744-571461220f00,c762645a-4638-40f5-b129-5024f8d66b51,,2014-04-14,"MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo",United States,University of California Museum of Paleontology,California,Tue Apr 29 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo,http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo,urn:catalog:UCMP:V:125832,,,,"Estes, R.+Sanchez, B. 1982. JVP 2, fig5d, p17",,,,,125832,North America,,,United States,US,Niobrara,1981,,,,,,,Late Cretaceous,Mesozoic,Cretaceous,,native,1958,,,,,,,,,,,,,,,,,verified by curator,,,North America;United States;Wyoming;Niobrara County;;;;,,,,,,,,"Estes, R.",1,,,,,Late Cretaceous,Mesozoic,Cretaceous,,,Lull 2,,urn:location:UCMP:V:V5620,,,,,,,,,,,,,,,present,,,,,,,R ILIUM,,UCMP party,,,,,,,Wyoming,FIG,,,,,,,North America; United States; Wyoming; Niobrara County; ; ; Lull 2,,,,1958,PhysicalObject,2014-04-28,en,,,,,,,,,UCMP,V,,,FossilSpecimen,,,,,,,,,,,,Eopelobates,,,,,,,;Amphibia;;Anura;;;Pelobatidae;Eopelobates;,Animalia,,Amphibia,Anura,Pelobatidae,Eopelobates,,,,genus,,,,ICZN,,,
begin,UCMP,UCMP Vertebrate Collection,University of California Museum of Paleontology,Patricia Holroyd,http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo,pholroyd@berkeley.edu,http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo,"UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.",58d0f326-2e85-4d0a-a744-571461220f00,c762645a-4638-40f5-b129-5024f8d66b51,,2014-04-14,"MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo",United States,University of California Museum of Paleontology,California,Tue Apr 29 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo,http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo,urn:catalog:UCMP:V:127376,,,,,,,,,127376,North America,,,United States,US,Carter,2000,8,,,,,,Late Cretaceous,,Cretaceous,189,native,1985-07-08,,,,,,,,,,,,,,,,,verified by curator,,,North America;United States;Montana;Carter County;;;;,,,,order in question,,,,"Holroyd, P.A.",1,,,,,Late Cretaceous,,Cretaceous,,,Spigot West,,urn:location:UCMP:V:V88008,,,,,,,,,,,7,,,,present,,,,,,,phalanx,,"Archibald, J.D.",,,,,,189,Montana,,,,,,,,North America; United States; Montana; Carter County; ; ; Spigot West,,,,1985,PhysicalObject,2014-04-28,en,,,,,,,,,UCMP,V,,,FossilSpecimen,,,,,,,,,,,,Anura,,,,,,,;Amphibia;;Anura;;;;;,Animalia,,Amphibia,Anura,,,,,,order,,,,ICZN,,,
begin,UCMP,UCMP Vertebrate Collection,University of California Museum of Paleontology,Patricia Holroyd,http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo,pholroyd@berkeley.edu,http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo,"UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.",58d0f326-2e85-4d0a-a744-571461220f00,c762645a-4638-40f5-b129-5024f8d66b51,,2014-04-14,"MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo",United States,University of California Museum of Paleontology,California,Tue Apr 29 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo,http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo,urn:catalog:UCMP:V:128484,,,,,,,,,128484,North America,,,United States,US,Natrona,1978,11,,,,,,Late Cretaceous,Mesozoic,Cretaceous,224,native,1976-08-11,,,,,,,,,,,,,,,,,verified by curator,,,North America;United States;Wyoming;Natrona County;;;;,,,,genus in question,,,,"Greenwald, M.T.",5,,,,,Late Cretaceous,Mesozoic,Cretaceous,,,Fales Rocks 1,,urn:location:UCMP:V:V81101,,,,,,,,,,,8,,,,present,,,,,,,SKULL FRAGS,,"Hutchison, J.H.",,,,,,224,Wyoming,,,,,,,,North America; United States; Wyoming; Natrona County; ; ; Fales Rocks 1,,,,1976,PhysicalObject,2014-04-28,en,,,,,,,,,UCMP,V,,,FossilSpecimen,,,,,,,,,,,,Eopelobates,,,,,,,;Amphibia;;Anura;;;Pelobatidae;Eopelobates;,Animalia,,Amphibia,Anura,Pelobatidae,Eopelobates,,,,genus,,,,ICZN,,,
begin,UCMP,UCMP Vertebrate Collection,University of California Museum of Paleontology,Patricia Holroyd,http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo,pholroyd@berkeley.edu,http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo,"UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.",58d0f326-2e85-4d0a-a744-571461220f00,c762645a-4638-40f5-b129-5024f8d66b51,,2014-04-14,"MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo",United States,University of California Museum of Paleontology,California,Tue Apr 29 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo,http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo,urn:catalog:UCMP:V:128770,,,,,,,,,128770,North America,,,United States,US,Garfield,1979,,,,,,,Late Cretaceous,Mesozoic,Cretaceous,,native,1973,,,,,,,,,,,,,,,,,verified by curator,,,North America;United States;Montana;Garfield County;;;;,,,,,,,,"Naylor, B.G.",1,,,,,Late Cretaceous,Mesozoic,Cretaceous,,,Ried Coulee 3,,urn:location:UCMP:V:V73092,,,,,,,,,,,,,,,present,,,,,,,ATLAS,,"Clemens, W.A.",,,,,,,Montana,,,,,,,,North America; United States; Montana; Garfield County; ; ; Ried Coulee 3,,,,1973,PhysicalObject,2014-04-28,en,,,,,,,,,UCMP,V,,,FossilSpecimen,,,,,,,,,,,,Opisthotriton,,,,,,,;Amphibia;;Urodela;;;Batrachosauroididae;Opisthotriton;,Animalia,,Amphibia,Urodela,Batrachosauroididae,Opisthotriton,,,,genus,,,,ICZN,,,
begin,UCMP,UCMP Vertebrate Collection,University of California Museum of Paleontology,Patricia Holroyd,http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo,pholroyd@berkeley.edu,http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo,"UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.",58d0f326-2e85-4d0a-a744-571461220f00,c762645a-4638-40f5-b129-5024f8d66b51,,2014-04-14,"MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo",United States,University of California Museum of Paleontology,California,Tue Apr 29 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo,http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo,urn:catalog:UCMP:V:128678,,,,,,,,,128678,North America,,,United States,US,Garfield,1983,,,,,,,Late Cretaceous,Mesozoic,Cretaceous,,native,,,,,,,,,,,,,,,,,,verified by curator,,,North America;United States;Montana;Garfield County;;;;,,,,,,,,"Bryant, L.",1,,,,,Late Cretaceous,Mesozoic,Cretaceous,,,Trumbo's Anthill,,urn:location:UCMP:V:V72213,,,,,,,,,,,,,,,present,,,,,,,VERTEBRA,,UCMP party,,,,,,,Montana,,,,,,,,North America; United States; Montana; Garfield County; ; ; Trumbo's Anthill,,,,,PhysicalObject,2014-04-28,en,,,,,,,,,UCMP,V,,,FossilSpecimen,,,,,,,,,,,,Habrosaurus dilatus,,,,,,,;Amphibia;;Urodela;;;Sirenidae;Habrosaurus;,Animalia,,Amphibia,Urodela,Sirenidae,Habrosaurus,,dilatus,,species,,,,ICZN,,,
begin,UCMP,UCMP Vertebrate Collection,University of California Museum of Paleontology,Patricia Holroyd,http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo,pholroyd@berkeley.edu,http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo,"UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.",58d0f326-2e85-4d0a-a744-571461220f00,c762645a-4638-40f5-b129-5024f8d66b51,,2014-04-14,"MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo",United States,University of California Museum of Paleontology,California,Tue Apr 29 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo,http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo,urn:catalog:UCMP:V:128684,,,,,,,,,128684,North America,,,United States,US,Garfield,1983,,,,,,,Late Cretaceous,Mesozoic,Cretaceous,,native,1975,,,,,,,,,,,,,,,,,verified by curator,,,North America;United States;Montana;Garfield County;;;;,,,,,,,,"Bryant, L.",3,,,,,Late Cretaceous,Mesozoic,Cretaceous,,,Lead Slug Hill 1,,urn:location:UCMP:V:V72208,,,,,,,,,,,,,,,present,,,,,,,MANDIBLE FRAGS,,"Archibald, J.D.",,,,,,,Montana,,,,,,,,North America; United States; Montana; Garfield County; ; ; Lead Slug Hill 1,,,,1975,PhysicalObject,2014-04-28,en,,,,,,,,,UCMP,V,,,FossilSpecimen,,,,,,,,,,,,Urodela,,,,,,,;Amphibia;;Urodela;;;;;,Animalia,,Amphibia,Urodela,,,,,,order,,,,ICZN,,,
begin,UCMP,UCMP Vertebrate Collection,University of California Museum of Paleontology,Patricia Holroyd,http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo,pholroyd@berkeley.edu,http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo,"UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.",58d0f326-2e85-4d0a-a744-571461220f00,c762645a-4638-40f5-b129-5024f8d66b51,,2014-04-14,"MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo",United States,University of California Museum of Paleontology,California,Tue Apr 29 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo,http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo,urn:catalog:UCMP:V:128685,,,,,,,,,128685,North America,,,United States,US,Garfield,1983,,,,,,,Late Cretaceous,Mesozoic,Cretaceous,,native,1975-07,,,,,,,,,,,,,,,,,verified by curator,,,North America;United States;Montana;Garfield County;;;;,,,,,,,,"Bryant, L.",2,,,,,Late Cretaceous,Mesozoic,Cretaceous,,,Lead Slug Hill 1,,urn:location:UCMP:V:V72208,,,,,,,,,,,7,,,,present,,,,,,,vertebrae,,"Archibald, J.D.",,,,,,,Montana,,,,,,,,North America; United States; Montana; Garfield County; ; ; Lead Slug Hill 1,,,,1975,PhysicalObject,2014-04-28,en,,,,,,,,,UCMP,V,,,FossilSpecimen,,,,,,,,,,,,Urodela,,,,,,,;Amphibia;;Urodela;;;;;,Animalia,,Amphibia,Urodela,,,,,,order,,,,ICZN,,,
begin,UCMP,UCMP Vertebrate Collection,University of California Museum of Paleontology,Patricia Holroyd,http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo,pholroyd@berkeley.edu,http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo,"UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.",58d0f326-2e85-4d0a-a744-571461220f00,c762645a-4638-40f5-b129-5024f8d66b51,,2014-04-14,"MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo",United States,University of California Museum of Paleontology,California,Tue Apr 29 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo,http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo,urn:catalog:UCMP:V:128829,,,,,,,,,128829,North America,,,United States,US,Garfield,1983,,,,,,,Late Cretaceous,Mesozoic,Cretaceous,,native,1974-07,,,,,,,,,,,,,,,,,verified by curator,,,North America;United States;Montana;Garfield County;;;;,,,,,,,,"Bryant, L.",1,,,,,Late Cretaceous,Mesozoic,Cretaceous,,,Harmonica Hollow,,urn:location:UCMP:V:V74106,,,,,,,,,,,7,,,,present,,,,,,,VERTEBRA,,"Archibald, J.D.",,,,,,,Montana,,,,,,,,North America; United States; Montana; Garfield County; ; ; Harmonica Hollow,,,,1974,PhysicalObject,2014-04-28,en,,,,,,,,,UCMP,V,,,FossilSpecimen,,,,,,,,,,,,Scapherpeton tectum,,,,,,,;Amphibia;;Urodela;;;Scapherpetontidae;Scapherpeton;,Animalia,,Amphibia,Urodela,Scapherpetontidae,Scapherpeton,,tectum,,species,,,,ICZN,,,
begin,UCMP,UCMP Vertebrate Collection,University of California Museum of Paleontology,Patricia Holroyd,http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo,pholroyd@berkeley.edu,http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo,"UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.",58d0f326-2e85-4d0a-a744-571461220f00,c762645a-4638-40f5-b129-5024f8d66b51,,2014-04-14,"MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo",United States,University of California Museum of Paleontology,California,Tue Apr 29 00:00:00 UTC 2014,http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo,http://ipt.vertnet.org:8080/ipt/resource.do?r=ucmp_vertpaleo,urn:catalog:UCMP:V:128859,,,,,,,,,128859,North America,,,United States,US,Garfield,,,,,,,,Late Cretaceous,Mesozoic,Cretaceous,,native,1974-07,,,,,,,,,,,,,,,,,verified by curator,,,North America;United States;Montana;Garfield County;;;;,,,,,,,,"Greenwald, M.T.",2,,,,,Late Cretaceous,Mesozoic,Cretaceous,,,Baldy Butte SW-Blazing Saddle,,urn:location:UCMP:V:V74116,,,,,,,,,,,7,,,,present,,,,,,,vertebrae,,"Archibald, J.D.",,,,,,,Montana,,,,,,,,North America; United States; Montana; Garfield County; ; ; Baldy Butte SW-Blazing Saddle,,,,1974,PhysicalObject,2014-04-28,en,,,,,,,,,UCMP,V,,,FossilSpecimen,,,,,,,,,,,,Scapherpeton tectum,,,,,,,;Amphibia;;Urodela;;;Scapherpetontidae;Scapherpeton;,Animalia,,Amphibia,Urodela,Scapherpetontidae,Scapherpeton,,tectum,,species,,,,ICZN,,,
